"Date","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE","ltp ","Close","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Aug-2024","EQ","819.00","823.90","817.10","815.55","820.00","820.30","820.73","912.00","543.20","78,32,917","6,42,87,45,634.45","1,70,021"
"21-Aug-2024","EQ","820.30","821.00","811.20","820.30","816.60","815.55","815.09","912.00","543.20","1,46,07,257","11,90,61,94,827.25","2,07,262"
"20-Aug-2024","EQ","817.95","823.00","813.35","813.70","819.00","820.30","819.61","912.00","543.20","1,03,47,493","8,48,09,42,023.00","1,72,376"
"19-Aug-2024","EQ","815.00","825.40","812.60","812.10","814.60","813.70","817.66","912.00","543.20","1,01,51,482","8,30,04,40,391.90","1,74,502"
"16-Aug-2024","EQ","803.00","814.90","803.00","803.00","811.40","812.10","810.05","912.00","543.20","1,14,27,335","9,25,67,64,911.30","2,51,297"
"14-Aug-2024","EQ","800.95","809.15","800.40","797.55","803.20","803.00","803.92","912.00","543.20","1,17,88,665","9,47,71,00,413.75","2,36,789"
"13-Aug-2024","EQ","813.50","820.00","795.05","812.60","797.00","797.55","807.01","912.00","543.20","1,75,85,172","14,19,14,44,287.00","3,22,018"
"12-Aug-2024","EQ","820.60","823.00","811.20","824.30","813.00","812.60","815.34","912.00","543.20","1,61,20,449","13,14,36,24,493.80","2,50,757"
"09-Aug-2024","EQ","816.00","829.95","809.55","808.05","825.00","824.30","819.02","912.00","543.20","1,53,20,885","12,54,81,31,438.55","2,12,970"
"08-Aug-2024","EQ","812.00","817.80","802.80","808.65","808.15","808.05","809.92","912.00","543.20","1,47,69,069","11,96,17,21,510.05","2,40,989"
"07-Aug-2024","EQ","809.00","810.70","800.55","797.70","809.95","808.65","805.90","912.00","543.20","1,76,92,355","14,25,81,83,262.40","2,81,837"
"06-Aug-2024","EQ","822.65","826.55","795.65","811.65","799.75","797.70","810.02","912.00","543.20","1,79,00,930","14,50,00,66,261.55","3,30,145"
"05-Aug-2024","EQ","830.00","831.35","800.00","847.85","810.00","811.65","815.37","912.00","543.20","2,76,76,951","22,56,70,00,834.00","5,39,085"
"02-Aug-2024","EQ","856.70","858.30","846.15","862.65","847.75","847.85","850.62","912.00","543.20","1,26,09,331","10,72,57,42,695.20","2,53,151"
"01-Aug-2024","EQ","877.80","881.40","859.45","872.40","861.90","862.65","870.65","912.00","543.20","1,17,87,203","10,26,25,15,137.00","1,72,670"
"31-Jul-2024","EQ","873.85","874.95","868.00","872.80","874.40","872.40","871.25","912.00","543.20","1,16,36,874","10,13,85,73,730.25","1,85,998"
"30-Jul-2024","EQ","874.70","880.55","869.00","871.60","871.65","872.80","874.10","912.00","543.20","1,35,28,447","11,82,51,52,187.65","2,32,883"
"29-Jul-2024","EQ","866.05","889.10","863.20","862.45","871.00","871.60","877.20","912.00","543.20","2,65,82,781","23,31,85,20,569.70","3,80,412"
"26-Jul-2024","EQ","844.65","864.25","844.00","848.50","859.95","862.45","857.50","912.00","543.20","1,20,81,506","10,35,98,63,504.15","1,99,144"
